booking_id,user_id,table_id,booking_date,time_slot,party_size,occasion,duration_minutes,status,special_requests,is_repeat_customer,booking_advance_days,total_spent,created_at
B008206,U0395,T018,2024-06-20,Late Dinner,4,Friends,252,Completed,True,True,23,831.52,2024-06-09
B008207,U0070,T026,2024-11-18,Prime Dinner,2,Casual,116,Completed,False,False,6,320.17,2024-11-13
B008208,U0717,T038,2024-07-18,Lunch,2,Romantic,111,Completed,False,False,6,338.86,2024-07-10
B008209,U0155,T013,2023-02-20,Early Dinner,2,Romantic,122,Completed,False,False,28,275.35,2023-02-07
B008210,U0204,T034,2024-02-24,Lunch,4,Casual,106,Completed,False,False,21,705.11,2024-02-21
B008211,U0281,T041,2024-12-04,Late Dinner,6,Family,171,Completed,False,False,26,580.9,2024-11-24
B008212,U0681,T029,2023-06-05,Late Dinner,2,Celebration,148,Completed,False,False,3,288.8,2023-05-11
B008213,U0166,T001,2024-02-01,Lunch,4,Friends,98,Completed,False,True,16,459.19,2024-01-13
B008214,U0649,T049,2023-06-15,Late Dinner,2,Celebration,211,Cancelled,False,True,0,324.92,2023-06-07
B008215,U0948,T038,2024-05-22,Early Dinner,2,Friends,63,Completed,False,False,10,313.09,2024-05-07
B008216,U0292,T028,2023-11-12,Late Dinner,4,Romantic,168,Completed,False,False,28,769.44,2023-11-10
B008217,U0920,T039,2023-06-29,Late Dinner,2,Romantic,171,Completed,False,False,22,230.33,2023-06-16
B008218,U0257,T008,2023-08-12,Late Dinner,4,Friends,180,Completed,True,False,14,773.99,2023-08-04
B008219,U0334,T015,2023-07-05,Late Dinner,2,Casual,170,No-show,True,True,16,336.49,2023-06-30
B008220,U0934,T026,2023-10-14,Prime Dinner,2,Business,148,Completed,False,False,1,470.06,2023-10-03
B008221,U0153,T027,2023-02-08,Prime Dinner,4,Family,126,Completed,False,True,8,537.02,2023-01-15
B008222,U0109,T014,2024-03-28,Prime Dinner,4,Celebration,130,Completed,True,True,14,624.94,2024-03-20
B008223,U0524,T049,2023-09-02,Late Dinner,2,Celebration,177,No-show,False,False,20,289.32,2023-08-15
B008224,U0327,T024,2024-12-27,Lunch,2,Business,60,Completed,False,True,6,159.6,2024-12-01
B008225,U0721,T024,2023-02-19,Early Dinner,2,Business,143,Completed,False,True,6,198.92,2023-02-13
B008226,U0026,T003,2023-02-10,Lunch,2,Celebration,91,Completed,False,False,25,214.48,2023-01-18
B008227,U0884,T017,2024-08-19,Prime Dinner,2,Family,194,Completed,False,False,9,217.92,2024-07-24
B008228,U0247,T004,2023-02-11,Lunch,4,Business,157,Completed,False,False,24,587.25,2023-01-13
B008229,U0251,T001,2024-07-28,Late Dinner,4,Casual,190,Completed,False,True,7,462.96,2024-07-06
B008230,U0052,T019,2023-04-17,Lunch,2,Celebration,105,Completed,True,False,26,414.92,2023-03-27
B008231,U0236,T035,2023-01-07,Lunch,2,Family,97,Completed,False,False,19,212.48,2022-12-19
B008232,U0085,T008,2024-11-26,Early Dinner,4,Family,139,Completed,False,False,7,838.39,2024-11-17
B008233,U0099,T040,2023-02-12,Lunch,4,Celebration,91,Completed,False,False,1,432.19,2023-01-20
B008234,U0233,T033,2024-07-31,Late Dinner,4,Romantic,130,Completed,False,False,16,720.69,2024-07-22
B008235,U0692,T019,2023-08-24,Late Dinner,4,Friends,278,Completed,False,False,3,532.09,2023-08-15
B008236,U0702,T049,2023-05-07,Late Dinner,2,Business,146,Completed,False,True,27,278.3,2023-04-20
B008237,U0869,T028,2024-06-12,Lunch,4,Celebration,60,Completed,True,True,26,925.49,2024-06-12
B008238,U0329,T023,2023-02-04,Prime Dinner,6,Friends,177,Completed,False,True,5,1444.49,2023-01-19
B008239,U0976,T028,2024-10-18,Late Dinner,2,Business,231,Completed,False,True,7,333.05,2024-10-17
B008240,U0927,T023,2024-07-19,Early Dinner,4,Business,130,Completed,False,False,23,1005.88,2024-06-20
B008241,U0597,T030,2023-01-25,Lunch,2,Casual,79,Completed,False,True,5,273.64,2023-01-16
B008242,U0581,T047,2023-10-21,Late Dinner,4,Friends,204,Completed,False,False,19,704.43,2023-09-29
B008243,U0503,T040,2024-02-07,Lunch,2,Casual,60,Completed,True,True,5,337.83,2024-01-09
B008244,U0591,T021,2023-04-05,Prime Dinner,2,Business,150,Completed,True,False,20,216.01,2023-03-28
B008245,U0536,T011,2023-01-06,Late Dinner,2,Casual,198,Cancelled,False,True,19,171.13,2022-12-15
B008246,U0621,T014,2024-08-11,Prime Dinner,2,Business,157,Cancelled,True,True,2,427.24,2024-08-07
B008247,U0226,T013,2023-12-18,Prime Dinner,2,Friends,148,Completed,False,True,2,346.24,2023-11-21
B008248,U0822,T023,2023-07-08,Late Dinner,6,Romantic,192,Completed,False,False,25,505.65,2023-06-14
B008249,U0994,T003,2023-10-10,Prime Dinner,2,Business,147,Completed,False,False,1,436.37,2023-10-10
B008250,U0842,T037,2024-06-15,Lunch,4,Friends,89,Completed,True,False,8,548.51,2024-05-25
B008251,U0719,T039,2024-12-14,Early Dinner,8,Celebration,75,Completed,False,False,13,984.79,2024-11-22
B008252,U0344,T012,2023-06-23,Early Dinner,2,Family,100,Completed,False,True,4,244.83,2023-06-05
B008253,U0332,T005,2024-02-09,Lunch,2,Romantic,63,Completed,True,True,28,169.96,2024-02-02
B008254,U0609,T012,2024-05-23,Late Dinner,2,Business,132,Cancelled,True,False,13,405.04,2024-05-02
B008255,U0306,T002,2023-08-15,Prime Dinner,2,Friends,135,Completed,True,False,24,446.36,2023-08-08
B008256,U0742,T034,2024-09-05,Prime Dinner,4,Romantic,174,Completed,True,True,13,486.89,2024-09-02
B008257,U0273,T014,2023-09-07,Prime Dinner,6,Romantic,158,Completed,False,True,4,687.54,2023-09-06
B008258,U0694,T046,2024-02-16,Lunch,2,Friends,103,Completed,False,True,14,300.59,2024-02-12
B008259,U0363,T007,2024-02-02,Early Dinner,4,Romantic,125,No-show,False,False,6,530.7,2024-01-14
B008260,U0517,T002,2023-02-05,Lunch,2,Romantic,101,Completed,False,False,4,215.48,2023-01-13
B008261,U0691,T002,2023-10-09,Late Dinner,2,Business,171,Completed,True,False,17,543.36,2023-10-06
B008262,U0052,T028,2024-04-10,Lunch,2,Celebration,88,Completed,True,False,4,454.27,2024-04-08
B008263,U0239,T016,2024-04-30,Lunch,4,Business,121,No-show,False,False,23,449.63,2024-04-08
B008264,U0171,T008,2023-08-09,Lunch,4,Romantic,60,Completed,False,True,11,611.47,2023-08-04
B008265,U0589,T007,2023-09-04,Early Dinner,2,Family,136,Completed,False,True,12,421.95,2023-08-15
B008266,U0452,T028,2024-09-15,Prime Dinner,2,Romantic,150,Completed,False,False,6,195.14,2024-09-15
B008267,U0067,T031,2024-12-22,Prime Dinner,2,Family,192,Completed,False,False,14,336.02,2024-12-06
B008268,U0681,T023,2024-10-15,Early Dinner,6,Romantic,162,Completed,False,False,5,1032.0,2024-10-02
B008269,U0054,T015,2024-06-10,Lunch,2,Casual,71,Completed,False,True,10,311.52,2024-05-16
B008270,U0378,T024,2024-12-24,Late Dinner,2,Casual,160,Completed,False,True,7,205.98,2024-12-15
B008271,U0627,T031,2023-12-12,Lunch,2,Business,84,Cancelled,False,False,9,348.81,2023-12-04
B008272,U0394,T027,2024-09-10,Late Dinner,2,Friends,168,Cancelled,True,True,22,279.89,2024-08-26
B008273,U0584,T042,2023-06-29,Early Dinner,2,Business,96,Completed,False,False,8,186.88,2023-06-20
B008274,U0742,T034,2024-12-03,Early Dinner,4,Romantic,117,Completed,False,True,14,357.7,2024-11-25
B008275,U0236,T037,2024-03-25,Early Dinner,2,Family,133,Completed,False,True,8,383.61,2024-03-13
B008276,U0776,T028,2023-01-11,Early Dinner,4,Business,140,Completed,False,False,4,748.05,2022-12-19
B008277,U0761,T050,2024-03-19,Late Dinner,2,Casual,203,Completed,False,True,18,351.13,2024-03-06
B008278,U0808,T050,2023-05-01,Prime Dinner,2,Friends,156,Completed,True,True,22,251.92,2023-04-12
B008279,U0115,T013,2024-12-18,Prime Dinner,2,Romantic,140,Completed,False,True,14,260.47,2024-12-05
B008280,U0945,T036,2023-06-29,Late Dinner,2,Celebration,211,Cancelled,False,False,26,330.9,2023-06-16
B008281,U0095,T010,2023-11-22,Prime Dinner,2,Family,133,Completed,False,True,11,290.63,2023-11-22
B008282,U0927,T034,2024-11-23,Late Dinner,4,Romantic,195,Completed,False,True,27,629.93,2024-11-21
B008283,U0968,T036,2023-08-15,Late Dinner,2,Business,202,Completed,False,False,17,427.01,2023-08-11
B008284,U0917,T035,2024-06-22,Prime Dinner,2,Celebration,134,Completed,True,False,21,292.35,2024-06-06
B008285,U0827,T049,2023-12-16,Lunch,2,Friends,72,Completed,False,True,28,156.05,2023-12-14
B008286,U0167,T040,2023-07-30,Early Dinner,4,Casual,127,Completed,False,True,8,673.96,2023-07-03
B008287,U0499,T042,2024-10-24,Lunch,4,Romantic,74,Cancelled,False,True,0,629.97,2024-09-29
B008288,U0620,T003,2023-04-18,Lunch,2,Celebration,60,Completed,False,False,29,153.43,2023-04-09
B008289,U0405,T034,2023-02-02,Prime Dinner,2,Casual,179,Cancelled,False,True,29,238.09,2023-01-08
B008290,U0070,T044,2024-01-02,Early Dinner,2,Casual,128,No-show,False,False,19,283.48,2023-12-16
B008291,U0143,T043,2023-03-17,Early Dinner,2,Friends,154,Completed,False,True,10,251.59,2023-02-18
B008292,U0127,T040,2023-08-08,Early Dinner,6,Family,112,Cancelled,False,True,7,1107.83,2023-08-03
B008293,U0004,T011,2024-09-23,Lunch,4,Celebration,100,Completed,False,False,23,815.23,2024-09-14
B008294,U0683,T024,2023-12-10,Prime Dinner,2,Celebration,152,Completed,False,True,10,370.25,2023-11-11
B008295,U0087,T041,2024-10-11,Prime Dinner,6,Business,156,Completed,True,True,26,406.0,2024-09-29
B008296,U0217,T035,2023-02-02,Lunch,2,Romantic,147,Completed,False,False,7,132.2,2023-01-08
B008297,U0322,T036,2023-05-10,Early Dinner,2,Friends,125,Completed,False,True,15,264.91,2023-04-21
B008298,U0605,T017,2024-02-25,Early Dinner,2,Family,123,Completed,True,False,23,404.8,2024-02-12
B008299,U0925,T022,2024-12-23,Late Dinner,4,Celebration,163,Completed,False,False,15,335.23,2024-12-14
B008300,U0141,T019,2023-08-17,Early Dinner,2,Romantic,163,Completed,False,True,15,156.77,2023-08-10
B008301,U0090,T041,2024-08-27,Late Dinner,2,Romantic,198,Completed,False,True,0,409.69,2024-08-04
B008302,U0833,T036,2024-01-25,Late Dinner,2,Family,184,Completed,False,False,1,217.56,2024-01-23
B008303,U0143,T015,2024-10-19,Prime Dinner,2,Family,150,Completed,True,False,10,341.35,2024-09-24
B008304,U0120,T022,2024-02-28,Early Dinner,2,Celebration,103,Completed,False,True,28,234.88,2024-02-23
B008305,U0894,T047,2024-06-04,Late Dinner,6,Family,194,Completed,False,True,8,669.34,2024-06-02
B008306,U0495,T006,2024-09-14,Prime Dinner,4,Celebration,143,Cancelled,True,False,26,775.84,2024-09-11
B008307,U0763,T029,2023-07-01,Early Dinner,4,Casual,73,Completed,False,False,27,728.53,2023-06-05
B008308,U0929,T016,2023-02-08,Lunch,2,Family,88,Completed,False,False,23,413.59,2023-01-14
B008309,U0862,T013,2023-03-12,Lunch,2,Casual,60,Completed,False,False,28,236.43,2023-02-11
B008310,U0507,T028,2024-05-11,Late Dinner,4,Family,143,Completed,True,False,24,465.3,2024-05-05
B008311,U0556,T023,2023-01-31,Lunch,2,Casual,106,Completed,False,True,2,87.53,2023-01-22
B008312,U0769,T011,2024-03-02,Late Dinner,2,Romantic,185,Completed,False,False,14,364.9,2024-02-21
B008313,U0024,T027,2024-05-31,Lunch,2,Family,136,Completed,False,False,14,80.37,2024-05-23
B008314,U0988,T050,2024-07-28,Late Dinner,2,Business,192,Completed,True,True,6,314.45,2024-07-23
B008315,U0695,T050,2023-04-22,Late Dinner,2,Family,165,Cancelled,False,False,19,305.0,2023-04-07
B008316,U0378,T006,2024-05-07,Prime Dinner,2,Casual,115,Completed,False,True,11,346.57,2024-04-18
B008317,U0358,T006,2023-07-20,Early Dinner,2,Romantic,117,Completed,False,True,9,288.73,2023-07-20
B008318,U0940,T011,2023-12-07,Prime Dinner,2,Friends,199,Cancelled,False,True,23,297.53,2023-11-10
B008319,U0289,T021,2023-03-19,Late Dinner,2,Celebration,138,Completed,True,True,25,189.34,2023-03-02
B008320,U0476,T003,2023-07-12,Late Dinner,2,Casual,221,Completed,False,False,23,424.53,2023-07-05
B008321,U0688,T010,2024-08-07,Prime Dinner,4,Romantic,156,Completed,False,True,7,762.32,2024-07-17
B008322,U0616,T044,2024-10-01,Late Dinner,2,Business,168,Completed,True,False,14,284.22,2024-09-20
B008323,U0318,T001,2023-09-14,Late Dinner,4,Business,167,Completed,False,True,16,735.98,2023-08-26
B008324,U0903,T039,2024-08-25,Late Dinner,6,Celebration,179,Completed,True,False,7,778.82,2024-08-08
B008325,U0454,T032,2024-10-07,Lunch,2,Casual,69,Completed,False,True,20,321.6,2024-09-29
B008326,U0883,T003,2024-04-11,Prime Dinner,2,Celebration,111,Completed,False,False,19,237.73,2024-03-26
B008327,U0229,T029,2024-09-07,Prime Dinner,2,Celebration,147,Completed,True,False,3,261.97,2024-08-16
B008328,U0521,T027,2024-01-17,Early Dinner,4,Family,128,Completed,False,True,28,352.14,2023-12-20
B008329,U0373,T017,2024-10-14,Lunch,4,Family,118,Completed,True,True,26,534.31,2024-09-17
B008330,U0682,T023,2023-10-08,Late Dinner,4,Romantic,164,Completed,False,True,13,585.75,2023-09-28
B008331,U0125,T041,2024-01-26,Early Dinner,4,Business,115,Completed,False,True,19,584.63,2024-01-14
B008332,U0120,T009,2024-01-22,Prime Dinner,6,Business,121,Cancelled,False,False,7,1329.94,2023-12-29
B008333,U0756,T020,2023-08-21,Prime Dinner,2,Romantic,132,Completed,False,False,12,347.84,2023-07-25
B008334,U0733,T045,2023-01-25,Prime Dinner,2,Family,157,Completed,False,True,1,421.5,2023-01-19
B008335,U0153,T050,2024-09-11,Lunch,2,Casual,62,Completed,False,False,28,271.43,2024-08-14
B008336,U0736,T004,2023-09-26,Lunch,2,Romantic,87,Completed,True,True,29,451.02,2023-09-18
B008337,U0411,T011,2024-11-10,Lunch,4,Romantic,153,Completed,False,True,23,892.28,2024-10-24
B008338,U0068,T019,2023-11-01,Lunch,4,Business,63,Completed,False,False,0,562.99,2023-10-17
B008339,U0773,T032,2023-01-13,Late Dinner,8,Friends,183,Completed,False,True,26,1887.82,2022-12-26
B008340,U0617,T014,2023-12-23,Lunch,6,Casual,83,Completed,True,False,19,836.89,2023-12-08
B008341,U0726,T005,2023-05-15,Prime Dinner,2,Business,161,Completed,True,False,7,275.95,2023-04-26
B008342,U0493,T042,2023-10-04,Late Dinner,4,Casual,165,Completed,False,False,4,647.83,2023-09-17
B008343,U0686,T026,2023-05-02,Prime Dinner,4,Romantic,159,Completed,False,True,15,781.77,2023-04-18
B008344,U0940,T031,2024-10-12,Lunch,2,Friends,90,Completed,False,True,11,338.28,2024-09-19
B008345,U0099,T013,2023-10-17,Early Dinner,2,Family,147,Completed,False,True,7,269.85,2023-10-07
B008346,U0634,T026,2024-03-19,Early Dinner,4,Family,135,Completed,False,True,19,679.41,2024-02-26
B008347,U0200,T034,2023-04-23,Lunch,4,Celebration,89,Completed,False,True,23,889.92,2023-04-04
B008348,U0464,T042,2024-04-23,Late Dinner,2,Celebration,165,Completed,True,False,4,397.65,2024-04-20
B008349,U0248,T027,2023-06-30,Lunch,4,Business,99,Completed,False,False,13,535.05,2023-06-08
B008350,U0263,T007,2023-11-30,Prime Dinner,2,Business,151,Completed,False,True,5,404.63,2023-11-17
B008351,U0993,T037,2024-09-22,Prime Dinner,4,Celebration,121,Completed,False,True,9,519.68,2024-09-09
B008352,U0857,T037,2023-07-13,Prime Dinner,4,Friends,178,Completed,False,False,16,601.8,2023-06-14
B008353,U0214,T039,2024-03-24,Lunch,2,Family,155,Completed,False,False,6,330.0,2024-02-24
B008354,U0223,T036,2023-09-16,Prime Dinner,2,Business,155,Completed,False,False,29,423.57,2023-08-24
B008355,U0058,T042,2023-10-17,Lunch,2,Family,60,Completed,False,False,7,234.02,2023-09-26
B008356,U0374,T025,2024-05-17,Early Dinner,4,Celebration,148,Completed,False,False,0,787.25,2024-04-24
B008357,U0463,T006,2024-10-16,Late Dinner,4,Business,199,Completed,False,False,27,496.85,2024-10-08
B008358,U0483,T016,2024-04-15,Lunch,4,Business,60,Completed,False,False,16,554.12,2024-04-13
B008359,U0920,T001,2024-02-17,Lunch,4,Romantic,117,Completed,False,True,22,974.54,2024-02-16
B008360,U0832,T049,2024-04-23,Lunch,2,Friends,97,Completed,False,True,24,262.12,2024-03-26
B008361,U0602,T001,2024-10-07,Lunch,2,Casual,95,Completed,False,True,13,317.75,2024-10-01
B008362,U0714,T025,2024-12-27,Prime Dinner,4,Casual,189,Completed,True,False,10,273.63,2024-12-13
B008363,U0505,T035,2023-10-31,Lunch,2,Friends,74,Completed,False,False,8,296.26,2023-10-19
B008364,U0881,T012,2024-03-31,Early Dinner,4,Celebration,117,Completed,False,True,29,693.16,2024-03-03
B008365,U0088,T014,2024-12-29,Late Dinner,4,Business,166,Completed,False,True,5,836.57,2024-12-26
B008366,U0330,T049,2023-12-31,Lunch,2,Casual,114,Cancelled,False,False,21,322.69,2023-12-19
B008367,U0371,T012,2024-06-26,Late Dinner,4,Celebration,204,Completed,False,False,2,481.5,2024-06-04
B008368,U0173,T016,2023-03-14,Prime Dinner,2,Family,150,Cancelled,False,False,29,193.47,2023-03-07
B008369,U0472,T022,2023-11-26,Prime Dinner,4,Casual,128,Completed,False,False,29,407.23,2023-11-17
B008370,U0411,T023,2024-01-20,Early Dinner,4,Casual,127,Completed,False,False,10,413.14,2024-01-01
B008371,U0317,T034,2024-11-14,Lunch,2,Casual,60,Cancelled,False,False,7,368.5,2024-10-28
B008372,U0736,T037,2023-09-26,Late Dinner,4,Romantic,151,Completed,False,True,17,435.08,2023-09-25
B008373,U0666,T038,2023-01-22,Lunch,2,Casual,131,Completed,False,False,15,280.95,2023-01-07
B008374,U0278,T045,2024-02-20,Late Dinner,4,Casual,212,Completed,False,True,25,830.3,2024-01-25
B008375,U0896,T023,2024-01-03,Late Dinner,2,Romantic,123,Completed,False,False,21,192.85,2023-12-31
B008376,U0435,T008,2024-11-14,Late Dinner,4,Romantic,175,Completed,False,False,3,622.05,2024-11-14
B008377,U0064,T048,2024-03-27,Lunch,2,Business,136,Completed,True,True,17,126.62,2024-03-18
B008378,U0904,T044,2024-06-22,Late Dinner,2,Celebration,185,Completed,False,True,13,282.36,2024-06-10
B008379,U0122,T028,2024-04-27,Late Dinner,2,Celebration,187,Completed,False,False,12,276.53,2024-04-02
B008380,U0197,T014,2024-07-12,Late Dinner,6,Casual,123,No-show,False,False,11,615.86,2024-07-10
B008381,U0544,T012,2023-08-24,Late Dinner,4,Celebration,139,Completed,False,True,6,832.01,2023-08-13
B008382,U0273,T046,2024-03-03,Prime Dinner,4,Celebration,151,Completed,False,True,22,664.12,2024-02-28
B008383,U0244,T043,2024-07-03,Lunch,4,Friends,118,Cancelled,False,False,27,557.4,2024-06-20
B008384,U0529,T040,2024-06-05,Prime Dinner,2,Friends,146,Completed,True,False,25,266.7,2024-06-02
B008385,U0846,T046,2024-01-19,Lunch,2,Casual,60,Completed,False,False,17,290.18,2024-01-12
B008386,U0887,T030,2023-01-02,Prime Dinner,4,Family,96,Completed,False,False,1,50.0,2022-12-16
B008387,U0246,T033,2024-11-16,Lunch,4,Casual,113,Completed,False,True,29,432.74,2024-10-27
B008388,U0128,T017,2023-12-09,Prime Dinner,4,Celebration,141,Cancelled,False,True,3,673.69,2023-11-22
B008389,U0231,T001,2024-05-10,Late Dinner,4,Casual,152,Completed,False,False,0,256.3,2024-04-17
B008390,U0775,T038,2024-02-27,Late Dinner,2,Friends,190,Completed,False,False,8,260.9,2024-01-29
B008391,U0692,T035,2024-03-11,Prime Dinner,2,Casual,102,Completed,False,False,6,327.11,2024-03-06
B008392,U0408,T012,2024-10-27,Early Dinner,2,Celebration,121,Completed,False,True,21,425.01,2024-10-22
B008393,U0584,T013,2023-07-12,Lunch,2,Business,60,Completed,False,True,22,266.43,2023-06-25
B008394,U0381,T035,2023-12-23,Early Dinner,2,Family,131,Cancelled,False,False,22,319.83,2023-12-20
B008395,U0181,T028,2023-06-10,Prime Dinner,4,Casual,134,Completed,True,True,17,267.64,2023-06-09
B008396,U0712,T008,2023-12-01,Late Dinner,2,Friends,130,Completed,True,False,27,382.6,2023-11-13
B008397,U0757,T007,2023-12-27,Prime Dinner,4,Celebration,145,Cancelled,False,False,29,737.02,2023-12-08
B008398,U0304,T034,2023-04-24,Early Dinner,4,Friends,77,Completed,False,False,29,598.68,2023-04-17
B008399,U0025,T036,2024-09-02,Late Dinner,2,Romantic,200,Completed,False,False,28,207.92,2024-08-18
B008400,U0671,T009,2023-06-24,Lunch,4,Business,105,Completed,False,True,10,610.68,2023-06-20
B008401,U0471,T018,2023-03-28,Late Dinner,4,Business,134,Completed,False,False,24,311.36,2023-03-04
B008402,U0063,T014,2024-07-24,Lunch,2,Business,89,Completed,False,False,27,385.55,2024-07-03
B008403,U0170,T044,2024-08-15,Prime Dinner,2,Business,180,Completed,False,True,28,264.75,2024-08-11
B008404,U0615,T017,2023-02-25,Prime Dinner,4,Casual,201,Completed,False,True,28,699.77,2023-02-23
B008405,U0535,T029,2023-04-15,Late Dinner,6,Business,175,Completed,True,True,4,1377.18,2023-04-13
B008406,U0550,T047,2024-06-13,Late Dinner,4,Romantic,175,Completed,True,False,23,192.63,2024-06-02
B008407,U0577,T037,2023-01-28,Late Dinner,6,Romantic,174,Completed,False,False,26,929.74,2023-01-23
B008408,U0849,T008,2023-05-30,Late Dinner,4,Celebration,199,Completed,False,False,11,688.98,2023-05-09
B008409,U0884,T048,2024-01-15,Prime Dinner,2,Romantic,174,Completed,False,False,23,192.71,2024-01-08
B008410,U0110,T014,2024-03-18,Early Dinner,6,Romantic,139,Completed,True,False,19,946.55,2024-03-14
B008411,U0343,T014,2023-08-29,Early Dinner,4,Friends,109,Completed,True,False,9,637.25,2023-08-16
