interaction_id,user_id,table_id,interaction_type,timestamp,rating,session_duration_seconds,device_type,source
I016574,U0725,T043,inquiry,2024-02-11 00:00:00,,,mobile,search
I016575,U0519,T034,view,2024-05-26 00:00:00,,26.750188573322866,tablet,recommendation
I016576,U0892,T025,view,2024-08-12 00:00:00,,68.37278255569127,desktop,recommendation
I016577,U0756,T046,inquiry,2024-07-20 00:00:00,,,desktop,direct
I016578,U0594,T010,view,2023-03-17 00:00:00,,25.063247037858314,desktop,search
I016579,U0853,T007,rating,2023-11-14 00:00:00,4.8,,mobile,search
I016580,U0185,T050,view,2024-06-28 00:00:00,,20.552248285248993,desktop,recommendation
I016581,U0530,T025,favorite,2024-10-18 00:00:00,,,desktop,search
I016582,U0136,T037,view,2023-04-01 00:00:00,,166.48957134684466,mobile,recommendation
I016583,U0064,T033,inquiry,2024-09-23 00:00:00,,,mobile,recommendation
I016584,U0511,T026,view,2024-01-02 00:00:00,,41.33468191477164,mobile,browse
I016585,U0773,T028,inquiry,2023-10-17 00:00:00,,,tablet,search
I016586,U0145,T036,rating,2023-03-10 00:00:00,2.1,,mobile,recommendation
I016587,U0981,T016,share,2024-12-20 00:00:00,,,mobile,browse
I016588,U0048,T037,view,2023-01-27 00:00:00,,115.6027553704556,mobile,search
I016589,U0762,T020,inquiry,2023-12-16 00:00:00,,,tablet,recommendation
I016590,U0666,T050,view,2024-05-14 00:00:00,,278.1193408855571,mobile,browse
I016591,U0178,T023,share,2024-11-27 00:00:00,,,mobile,recommendation
I016592,U0369,T036,share,2023-03-20 00:00:00,,,mobile,search
I016593,U0860,T027,inquiry,2023-09-20 00:00:00,,,desktop,direct
I016594,U0478,T002,inquiry,2024-04-19 00:00:00,,,desktop,recommendation
I016595,U0774,T012,inquiry,2024-08-04 00:00:00,,,desktop,direct
I016596,U0522,T019,view,2023-03-19 00:00:00,,98.22698525561353,tablet,recommendation
I016597,U0717,T014,view,2024-01-15 00:00:00,,25.99266283925798,desktop,search
I016598,U0153,T008,view,2024-09-02 00:00:00,,42.95183312696773,mobile,recommendation
I016599,U0110,T032,view,2024-01-05 00:00:00,,60.764070844355935,desktop,recommendation
I016600,U0506,T017,view,2023-09-07 00:00:00,,151.96244944417205,desktop,direct
I016601,U0358,T047,view,2024-05-25 00:00:00,,16.57744318969787,mobile,recommendation
I016602,U0647,T029,view,2024-03-15 00:00:00,,67.84351192865442,mobile,direct
I016603,U0019,T002,view,2023-11-08 00:00:00,,49.240809455953915,mobile,recommendation
I016604,U0978,T030,favorite,2023-06-30 00:00:00,,,mobile,direct
I016605,U0878,T042,favorite,2023-02-19 00:00:00,,,mobile,browse
I016606,U0081,T035,inquiry,2024-11-27 00:00:00,,,desktop,search
I016607,U0523,T045,view,2024-03-10 00:00:00,,25.80239394916451,mobile,search
I016608,U0733,T012,view,2023-07-15 00:00:00,,176.2694347800317,tablet,recommendation
I016609,U0219,T035,view,2024-05-12 00:00:00,,508.91144550155394,desktop,browse
I016610,U0779,T013,view,2023-09-26 00:00:00,,298.84612818263975,mobile,recommendation
I016611,U0173,T033,inquiry,2023-01-14 00:00:00,,,mobile,browse
I016612,U0078,T019,view,2024-04-29 00:00:00,,200.82095247979544,mobile,search
I016613,U0286,T041,view,2023-08-08 00:00:00,,11.889481558218138,tablet,search
I016614,U0246,T026,rating,2024-10-05 00:00:00,2.9,,desktop,recommendation
I016615,U0249,T033,view,2024-06-11 00:00:00,,33.906835252760274,desktop,browse
I016616,U0349,T039,view,2023-07-28 00:00:00,,721.5134811644818,mobile,direct
I016617,U0657,T006,favorite,2023-06-18 00:00:00,,,mobile,recommendation
I016618,U0809,T018,favorite,2024-01-15 00:00:00,,,mobile,browse
I016619,U0372,T046,favorite,2023-11-04 00:00:00,,,mobile,search
I016620,U0929,T033,inquiry,2023-12-24 00:00:00,,,mobile,recommendation
I016621,U0859,T024,share,2024-05-31 00:00:00,,,tablet,browse
I016622,U0811,T043,inquiry,2024-02-25 00:00:00,,,desktop,browse
I016623,U0755,T010,favorite,2024-08-11 00:00:00,,,mobile,recommendation
I016624,U0041,T018,view,2023-11-12 00:00:00,,245.7513287882416,mobile,browse
I016625,U0119,T041,view,2023-06-29 00:00:00,,105.13685343598219,tablet,recommendation
I016626,U0758,T013,view,2024-09-03 00:00:00,,264.7549436359603,mobile,search
I016627,U0195,T017,view,2023-09-20 00:00:00,,85.30085625826091,mobile,search
I016628,U0319,T048,view,2024-03-17 00:00:00,,190.3683595337739,desktop,search
I016629,U0562,T050,view,2023-07-24 00:00:00,,55.8110502922172,desktop,direct
I016630,U0245,T013,inquiry,2024-06-17 00:00:00,,,desktop,search
I016631,U0473,T024,rating,2023-07-28 00:00:00,5.0,,mobile,recommendation
I016632,U0776,T009,view,2024-03-29 00:00:00,,24.059025084165647,tablet,search
I016633,U0446,T038,view,2024-12-28 00:00:00,,129.26404571200263,mobile,direct
I016634,U0700,T030,share,2023-06-17 00:00:00,,,desktop,recommendation
I016635,U0235,T032,view,2024-08-28 00:00:00,,100.16697379247954,mobile,search
I016636,U0863,T017,inquiry,2023-11-30 00:00:00,,,desktop,recommendation
I016637,U0387,T014,view,2023-05-30 00:00:00,,110.4735778227391,tablet,search
I016638,U0845,T030,rating,2024-09-23 00:00:00,4.9,,mobile,recommendation
I016639,U0983,T033,inquiry,2024-01-30 00:00:00,,,desktop,direct
I016640,U0783,T020,view,2023-09-04 00:00:00,,4.397711045712539,mobile,search
I016641,U0779,T009,view,2024-09-10 00:00:00,,160.11936416330855,tablet,recommendation
I016642,U0838,T003,view,2023-03-16 00:00:00,,243.07987882079854,mobile,direct
I016643,U0576,T039,view,2024-10-27 00:00:00,,66.68552427246172,mobile,browse
I016644,U0696,T034,view,2023-04-26 00:00:00,,65.20275290680432,mobile,search
I016645,U0997,T050,view,2024-01-27 00:00:00,,67.31183960945022,desktop,direct
I016646,U0125,T044,favorite,2023-11-18 00:00:00,,,mobile,search
I016647,U0505,T007,view,2024-01-19 00:00:00,,80.2890881698448,desktop,recommendation
I016648,U0639,T033,view,2024-09-01 00:00:00,,77.49575742819592,desktop,recommendation
I016649,U0245,T025,view,2024-12-24 00:00:00,,43.65362784680004,desktop,recommendation
I016650,U0464,T025,view,2024-01-28 00:00:00,,1.8553748550972367,desktop,browse
I016651,U0439,T037,rating,2023-04-25 00:00:00,4.0,,tablet,direct
I016652,U0386,T022,view,2023-03-31 00:00:00,,48.82900824059904,mobile,browse
I016653,U0016,T024,inquiry,2024-11-02 00:00:00,,,desktop,recommendation
I016654,U0491,T031,view,2023-11-12 00:00:00,,205.03389438218517,mobile,browse
I016655,U0834,T002,share,2024-02-23 00:00:00,,,desktop,browse
I016656,U0885,T044,rating,2023-08-01 00:00:00,3.9,,desktop,recommendation
I016657,U0644,T002,inquiry,2023-04-13 00:00:00,,,desktop,search
I016658,U0972,T039,view,2024-02-25 00:00:00,,26.28021555353818,tablet,browse
I016659,U0718,T038,view,2023-12-03 00:00:00,,121.453698612762,desktop,direct
I016660,U0596,T041,view,2024-07-19 00:00:00,,56.050702466947804,desktop,search
I016661,U0078,T008,view,2023-06-27 00:00:00,,115.53367464910392,desktop,search
I016662,U0873,T024,view,2024-12-18 00:00:00,,2.1834101633102385,mobile,recommendation
I016663,U0745,T048,view,2023-11-10 00:00:00,,44.454156055049765,mobile,search
I016664,U0120,T047,view,2024-01-19 00:00:00,,123.64444227742969,desktop,search
I016665,U0830,T014,view,2023-07-07 00:00:00,,131.25874759676688,mobile,browse
I016666,U0460,T040,view,2024-04-26 00:00:00,,218.37563781078643,tablet,search
I016667,U0506,T050,favorite,2023-07-08 00:00:00,,,mobile,recommendation
I016668,U0460,T032,view,2023-02-23 00:00:00,,194.50925267993108,tablet,recommendation
I016669,U0385,T010,inquiry,2024-12-21 00:00:00,,,mobile,recommendation
I016670,U0284,T017,view,2023-01-13 00:00:00,,10.800379794733619,desktop,recommendation
I016671,U0181,T004,favorite,2024-05-01 00:00:00,,,mobile,direct
I016672,U0162,T011,view,2023-12-02 00:00:00,,5.503769043462726,mobile,browse
I016673,U0298,T036,view,2024-09-01 00:00:00,,3.963077369680713,mobile,browse
I016674,U0957,T005,view,2023-03-19 00:00:00,,45.282217584143666,desktop,recommendation
I016675,U0310,T041,inquiry,2023-07-05 00:00:00,,,mobile,recommendation
I016676,U0189,T031,favorite,2023-02-07 00:00:00,,,mobile,recommendation
I016677,U0032,T044,view,2024-08-08 00:00:00,,117.699724672645,mobile,search
I016678,U0401,T018,view,2023-03-20 00:00:00,,14.269050579024324,desktop,recommendation
I016679,U0086,T045,favorite,2023-12-18 00:00:00,,,mobile,direct
I016680,U0328,T020,inquiry,2024-03-18 00:00:00,,,mobile,search
I016681,U0396,T041,view,2024-07-21 00:00:00,,461.74223694325025,desktop,recommendation
I016682,U0381,T006,view,2023-01-17 00:00:00,,198.74242492783347,mobile,search
I016683,U0793,T017,view,2023-10-04 00:00:00,,6.502327073609161,desktop,recommendation
I016684,U0890,T047,inquiry,2024-01-13 00:00:00,,,mobile,search
I016685,U0337,T020,favorite,2023-07-20 00:00:00,,,desktop,recommendation
I016686,U0813,T038,view,2023-12-08 00:00:00,,71.28826081937362,desktop,search
I016687,U0271,T010,inquiry,2023-07-27 00:00:00,,,desktop,recommendation
I016688,U0075,T012,inquiry,2024-05-16 00:00:00,,,desktop,search
I016689,U0509,T047,view,2024-04-08 00:00:00,,203.35276006005407,desktop,search
I016690,U0529,T027,inquiry,2023-11-13 00:00:00,,,desktop,recommendation
I016691,U0744,T027,view,2023-05-18 00:00:00,,161.3698756001497,desktop,search
I016692,U0059,T043,view,2024-12-04 00:00:00,,252.4405327564508,tablet,browse
I016693,U0697,T013,view,2023-06-08 00:00:00,,58.139691524938115,mobile,search
I016694,U0102,T006,view,2023-08-14 00:00:00,,173.51333620054788,mobile,recommendation
I016695,U0342,T010,view,2024-06-02 00:00:00,,457.8545774235718,mobile,search
I016696,U0329,T015,view,2023-04-12 00:00:00,,187.71213268235454,mobile,search
I016697,U0568,T038,inquiry,2023-12-20 00:00:00,,,mobile,direct
I016698,U0032,T029,inquiry,2023-06-08 00:00:00,,,mobile,search
I016699,U0956,T014,rating,2024-02-08 00:00:00,3.2,,mobile,direct
I016700,U0983,T014,view,2023-06-25 00:00:00,,34.952084611666216,mobile,browse
I016701,U0636,T003,favorite,2023-02-09 00:00:00,,,tablet,direct
I016702,U0854,T041,inquiry,2024-04-29 00:00:00,,,mobile,search
I016703,U0196,T007,view,2023-08-12 00:00:00,,80.49298767868318,desktop,search
I016704,U0391,T007,view,2024-10-22 00:00:00,,106.05917222319269,mobile,search
I016705,U0742,T044,inquiry,2023-04-18 00:00:00,,,mobile,recommendation
I016706,U0257,T041,inquiry,2024-07-15 00:00:00,,,desktop,recommendation
I016707,U0987,T049,view,2024-03-07 00:00:00,,56.514603053749035,desktop,search
I016708,U0302,T024,view,2023-06-14 00:00:00,,418.5735050218506,desktop,search
I016709,U0983,T036,inquiry,2024-12-07 00:00:00,,,tablet,browse
I016710,U0965,T045,view,2024-08-03 00:00:00,,61.55597300128913,mobile,recommendation
I016711,U0603,T045,view,2023-01-31 00:00:00,,3.6808663878341417,mobile,direct
I016712,U0743,T030,view,2023-12-03 00:00:00,,181.99750726855652,desktop,recommendation
I016713,U0801,T045,rating,2024-10-15 00:00:00,4.3,,desktop,recommendation
I016714,U0912,T030,view,2023-05-01 00:00:00,,108.95739966032946,mobile,recommendation
I016715,U0773,T006,view,2024-09-22 00:00:00,,108.80771086813368,desktop,search
I016716,U0749,T026,view,2024-06-06 00:00:00,,55.82090980607481,desktop,recommendation
I016717,U0473,T025,inquiry,2023-06-01 00:00:00,,,tablet,recommendation
I016718,U0864,T023,inquiry,2024-05-15 00:00:00,,,mobile,recommendation
I016719,U0688,T015,view,2024-12-25 00:00:00,,90.79338231989661,mobile,search
I016720,U0209,T017,view,2024-02-22 00:00:00,,169.85041556185067,mobile,direct
I016721,U0491,T005,view,2024-02-08 00:00:00,,42.55574793966364,mobile,search
I016722,U0658,T026,inquiry,2024-10-21 00:00:00,,,mobile,search
I016723,U0166,T017,view,2024-01-06 00:00:00,,39.839550328658234,mobile,browse
I016724,U0501,T031,view,2023-08-18 00:00:00,,147.44624390324756,mobile,recommendation
I016725,U0592,T046,view,2024-02-23 00:00:00,,57.798061811560736,desktop,recommendation
I016726,U0800,T016,view,2023-01-14 00:00:00,,140.72536860304862,mobile,browse
I016727,U0756,T007,view,2024-11-15 00:00:00,,53.85358575827121,mobile,search
I016728,U0533,T037,view,2023-01-24 00:00:00,,39.8751414204702,mobile,browse
I016729,U0336,T034,view,2023-03-22 00:00:00,,46.72793129783472,desktop,search
I016730,U0694,T019,view,2023-03-15 00:00:00,,387.9757252548411,mobile,direct
I016731,U0625,T025,view,2023-09-13 00:00:00,,128.0145439939419,mobile,search
I016732,U0129,T038,view,2023-08-09 00:00:00,,136.8363880626551,mobile,recommendation
I016733,U0114,T025,view,2024-04-21 00:00:00,,330.5282040406938,desktop,direct
I016734,U0140,T015,view,2024-01-16 00:00:00,,108.57135039589782,mobile,direct
I016735,U0020,T035,view,2023-02-26 00:00:00,,43.18568360416626,mobile,direct
I016736,U0089,T027,view,2023-04-23 00:00:00,,266.41123989497476,mobile,recommendation
I016737,U0043,T013,view,2024-08-28 00:00:00,,85.68666800898629,mobile,browse
I016738,U0451,T047,view,2023-11-15 00:00:00,,9.922685098332597,mobile,search
I016739,U0611,T017,view,2023-06-01 00:00:00,,115.86388894892923,desktop,browse
I016740,U0105,T009,view,2024-10-16 00:00:00,,162.57793574009312,desktop,recommendation
I016741,U0894,T006,share,2024-02-29 00:00:00,,,mobile,search
I016742,U0188,T041,rating,2024-05-18 00:00:00,4.5,,mobile,browse
I016743,U0338,T033,view,2023-07-15 00:00:00,,18.538579938818717,desktop,search
I016744,U0923,T029,view,2024-07-24 00:00:00,,225.7371480212432,mobile,recommendation
I016745,U0474,T050,favorite,2023-01-20 00:00:00,,,mobile,search
I016746,U0136,T008,view,2023-01-02 00:00:00,,298.3417901454947,mobile,recommendation
I016747,U0909,T019,view,2023-03-01 00:00:00,,44.504217961026896,desktop,recommendation
I016748,U0363,T035,view,2023-05-25 00:00:00,,60.29755672124546,mobile,search
I016749,U0879,T039,view,2023-07-16 00:00:00,,327.51067253870764,mobile,recommendation
I016750,U0259,T050,favorite,2024-09-17 00:00:00,,,desktop,search
I016751,U0842,T036,share,2024-01-07 00:00:00,,,desktop,search
I016752,U0987,T048,inquiry,2024-10-20 00:00:00,,,mobile,search
I016753,U0356,T020,share,2024-07-28 00:00:00,,,mobile,search
I016754,U0969,T032,view,2023-07-10 00:00:00,,80.82211030665789,mobile,recommendation
I016755,U0152,T004,favorite,2024-04-09 00:00:00,,,mobile,search
I016756,U0592,T030,favorite,2024-04-30 00:00:00,,,desktop,search
I016757,U0822,T030,rating,2023-09-21 00:00:00,5.0,,mobile,search
I016758,U0630,T016,view,2023-10-13 00:00:00,,170.63422501853586,mobile,search
I016759,U0457,T028,view,2024-02-23 00:00:00,,17.75972953437639,mobile,browse
I016760,U0165,T021,view,2024-03-05 00:00:00,,103.40403584224649,mobile,recommendation
I016761,U0773,T037,rating,2024-09-10 00:00:00,4.7,,mobile,recommendation
I016762,U0919,T019,view,2024-11-27 00:00:00,,145.63170215561698,desktop,direct
I016763,U0772,T034,favorite,2023-02-02 00:00:00,,,mobile,recommendation
I016764,U0568,T037,inquiry,2024-01-24 00:00:00,,,desktop,search
I016765,U0500,T024,share,2024-09-09 00:00:00,,,mobile,search
I016766,U0800,T007,favorite,2023-06-04 00:00:00,,,desktop,recommendation
I016767,U0426,T009,view,2023-07-04 00:00:00,,292.2639138387981,desktop,recommendation
I016768,U0026,T027,inquiry,2024-09-29 00:00:00,,,desktop,recommendation
I016769,U0131,T018,share,2024-02-11 00:00:00,,,mobile,recommendation
I016770,U1000,T032,share,2023-08-13 00:00:00,,,tablet,browse
I016771,U0876,T049,view,2023-01-04 00:00:00,,367.40433811249864,mobile,search
I016772,U0270,T049,inquiry,2023-08-24 00:00:00,,,mobile,search
I016773,U0895,T023,view,2023-12-01 00:00:00,,83.73465128399228,tablet,recommendation
I016774,U0041,T048,view,2024-07-11 00:00:00,,71.003927619457,desktop,direct
I016775,U0928,T045,favorite,2023-06-07 00:00:00,,,desktop,direct
I016776,U0875,T019,favorite,2023-02-03 00:00:00,,,desktop,recommendation
I016777,U0527,T001,view,2023-11-09 00:00:00,,302.03930009709376,mobile,recommendation
I016778,U0937,T026,view,2024-11-27 00:00:00,,248.35292091759396,mobile,browse
I016779,U0981,T028,view,2024-05-25 00:00:00,,233.34869636144253,mobile,search
I016780,U0519,T029,view,2024-03-05 00:00:00,,354.24675265448684,tablet,recommendation
I016781,U0523,T033,view,2023-06-04 00:00:00,,201.07878673936492,mobile,search
I016782,U0053,T025,view,2024-09-19 00:00:00,,218.94714283815105,mobile,recommendation
I016783,U0637,T047,view,2024-07-29 00:00:00,,11.263935346426768,desktop,recommendation
I016784,U0143,T038,view,2023-04-11 00:00:00,,89.246374786544,mobile,recommendation
I016785,U0787,T009,view,2024-10-05 00:00:00,,4.572525924315267,mobile,recommendation
I016786,U0798,T020,share,2024-08-09 00:00:00,,,mobile,search
I016787,U0090,T015,view,2023-04-06 00:00:00,,174.04201707440126,tablet,search
I016788,U0660,T030,view,2024-11-23 00:00:00,,50.534809381824765,mobile,recommendation
I016789,U0284,T023,view,2023-09-27 00:00:00,,5.837909663671598,mobile,browse
I016790,U0239,T013,inquiry,2024-02-11 00:00:00,,,tablet,recommendation
I016791,U0401,T020,view,2023-06-20 00:00:00,,23.912433587165985,mobile,browse
I016792,U0242,T013,favorite,2024-08-29 00:00:00,,,mobile,browse
I016793,U0509,T040,view,2024-05-24 00:00:00,,392.4074515042621,mobile,recommendation
I016794,U0500,T021,inquiry,2023-03-22 00:00:00,,,tablet,recommendation
I016795,U0621,T038,inquiry,2024-07-20 00:00:00,,,mobile,recommendation
I016796,U0740,T027,view,2024-03-14 00:00:00,,134.10710252115769,mobile,direct
I016797,U0226,T010,view,2023-10-14 00:00:00,,8.335561632595494,desktop,recommendation
I016798,U0958,T048,view,2023-08-16 00:00:00,,16.818754725061073,mobile,direct
I016799,U0196,T023,inquiry,2023-06-12 00:00:00,,,mobile,recommendation
I016800,U0963,T029,rating,2024-04-25 00:00:00,1.5,,desktop,search
I016801,U0793,T043,inquiry,2024-07-16 00:00:00,,,tablet,recommendation
I016802,U0455,T001,view,2024-10-23 00:00:00,,7.945092931850656,mobile,search
I016803,U0123,T038,view,2024-02-18 00:00:00,,119.8177069380335,tablet,search
I016804,U0233,T050,view,2024-07-28 00:00:00,,36.69365402807659,mobile,search
I016805,U0558,T024,view,2023-09-25 00:00:00,,88.59794983516522,desktop,direct
I016806,U0456,T004,inquiry,2024-01-08 00:00:00,,,mobile,browse
I016807,U0141,T005,favorite,2023-12-08 00:00:00,,,tablet,search
I016808,U0400,T037,view,2024-10-14 00:00:00,,320.368631693627,mobile,search
I016809,U0794,T023,inquiry,2023-01-02 00:00:00,,,mobile,search
I016810,U0589,T040,share,2023-07-08 00:00:00,,,mobile,recommendation
I016811,U0728,T002,view,2024-04-25 00:00:00,,67.93517663148668,desktop,search
I016812,U0262,T004,view,2024-05-13 00:00:00,,8.670528969714223,mobile,search
I016813,U0040,T020,view,2023-01-31 00:00:00,,12.088616854014415,tablet,search
I016814,U0957,T026,view,2023-04-24 00:00:00,,139.05999526991593,mobile,direct
I016815,U0268,T020,view,2023-07-08 00:00:00,,87.64417147888938,mobile,recommendation
I016816,U0660,T017,view,2024-04-10 00:00:00,,31.095564296866062,mobile,search
I016817,U0087,T029,view,2023-05-09 00:00:00,,227.95543907251428,mobile,search
I016818,U0048,T028,view,2023-03-04 00:00:00,,123.29416889806939,mobile,browse
I016819,U0881,T032,view,2024-06-19 00:00:00,,33.574654844690755,mobile,search
I016820,U0166,T019,view,2024-01-16 00:00:00,,5.340958111585433,desktop,recommendation
I016821,U0875,T017,share,2023-03-06 00:00:00,,,mobile,search
I016822,U0664,T019,view,2024-11-21 00:00:00,,234.66413376662152,mobile,search
I016823,U0141,T006,inquiry,2024-09-10 00:00:00,,,desktop,search
I016824,U0034,T035,view,2023-12-05 00:00:00,,25.943642348434206,desktop,browse
I016825,U0533,T003,view,2023-08-22 00:00:00,,86.51447663581953,mobile,browse
I016826,U0127,T032,view,2024-07-07 00:00:00,,194.52692305025224,mobile,search
I016827,U0011,T003,view,2024-03-31 00:00:00,,7.864664796137035,mobile,search
I016828,U0867,T013,view,2024-09-03 00:00:00,,12.752199215026847,desktop,search
I016829,U0572,T031,share,2023-06-28 00:00:00,,,mobile,search
I016830,U0224,T007,view,2024-08-09 00:00:00,,224.64706051537138,mobile,browse
